TimeStamp,WashingMachine_Power,Heater_Power,AC_Power,VehicleCharger_Power,VacuumCleaner_Power
2/1/2024 12:16,0.0161,0,0,0,0
2/1/2024 12:17,0.0161,0,0,0,0.0001
2/1/2024 12:18,0.0161,0,0,0,0.0003
2/1/2024 12:19,0.016,0,0,0,0.0001
2/1/2024 12:20,0.0161,0,0,0,0
2/1/2024 12:21,0.0161,0,0,0,0.0002
2/1/2024 12:22,0.0161,0,0,0,0
2/1/2024 12:23,0.016,0,0,0,0
2/1/2024 12:24,0.0162,0,0,0,0.0007
2/1/2024 12:25,0.0159,0,0,0,0
2/1/2024 12:26,0.0162,0,0,0,0.0004
2/1/2024 12:27,0.0162,0,0,0,0.0005
2/1/2024 12:28,0.0161,0,0,0,0.0002
2/1/2024 12:29,0.0161,0,0,0,0.0003
2/1/2024 12:30,0.0161,0,0,0,0
2/1/2024 12:31,0.0161,0,0,0,0
2/1/2024 12:32,0.016,0,0,0,0.0001
2/1/2024 12:33,0.0162,0,0,0,0.0004
2/1/2024 12:34,0.0161,0,0,0,0.0001
2/1/2024 12:35,0.0161,0,0,0,0.0001
2/1/2024 12:36,0.0161,0,0,0,0.0002
2/1/2024 12:37,0.0161,0,0,0,0.0001
2/1/2024 12:38,0.0161,0,0,0,0
2/1/2024 12:39,0.0162,0,0,0,0.0003
2/1/2024 12:40,0.016,0,0,0,0
2/1/2024 12:41,0.0161,0,0,0,0
2/1/2024 12:42,0.0161,0,0,0,0.0001
2/1/2024 12:43,0.0161,0,0,0,0.0003
2/1/2024 12:44,0.0161,0,0,0,0
2/1/2024 12:45,0.016,0,0,0,0
2/1/2024 12:46,0.0162,0,0,0,0
2/1/2024 12:47,0.0161,0,0,0,0.0001
2/1/2024 12:48,0.0161,0,0,0,0
2/1/2024 12:49,0.0162,0,0,0,0.0001
2/1/2024 12:50,0.0161,0,0,0,0.0006
2/1/2024 12:51,0.0161,0,0,0,0.0001
2/1/2024 12:52,0.0161,0,0,0,0
2/1/2024 12:53,0.0161,0,0,0,0.0001
2/1/2024 12:54,0.0161,0,0,0,0.0003
2/1/2024 12:55,0.0161,0,0,0,0
2/1/2024 12:56,0.0161,0,0,0,0.0001
2/1/2024 12:57,0.0162,0,0,0,0.0001
2/1/2024 12:58,0.0161,0,0,0,0.0003
2/1/2024 12:59,0.0161,0,0,0,0
2/1/2024 13:00,0.0161,0,0,0,0.0001
2/1/2024 13:01,0.0162,0,0,0,0.0004
2/1/2024 13:02,0.0163,0,0,0,0
2/1/2024 13:03,0.0172,0,0,0,0.0002
2/1/2024 13:04,0.0172,0,0,0,0.0002
2/1/2024 13:05,0.0161,0,0,0,0
2/1/2024 13:06,0.016,0,0,0,0
2/1/2024 13:07,0.0161,0,0,0,0.0003
2/1/2024 13:08,0.0162,0,0,0,0.0001
2/1/2024 13:09,0.016,0,0,0,0
2/1/2024 13:10,0.0161,0,0,0,0.0003
2/1/2024 13:11,0.0162,0,0,0,0.0001
2/1/2024 13:12,0.0161,0,0,0,0
2/1/2024 13:13,0.0162,0,0,0,0
2/1/2024 13:14,0.0162,0,0,0,0.0003
2/1/2024 13:15,0.0162,0,0,0,0.0006
2/1/2024 13:16,0.0161,0,0,0,0.0003
2/1/2024 13:17,0.0161,0,0,0,0.0002
2/1/2024 13:18,0.0163,0,0,0,0.0002
2/1/2024 13:19,0.0137,0,0,0,0
2/1/2024 13:20,0.0162,0,0,0,0
2/1/2024 13:21,0.016,0,0,0,0.0004
2/1/2024 13:22,0.0161,0,0,0,0.0005
2/1/2024 13:23,0.0161,0,0,0,0.0003
2/1/2024 13:24,0.0161,0,0,0,0.0001
2/1/2024 13:25,0.016,0,0,0,0.0003
2/1/2024 13:26,0.0161,0,0,0,0.0006
2/1/2024 13:27,0.016,0,0,0,0.0003
2/1/2024 13:28,0.016,0,0,0,0.0004
2/1/2024 13:29,0.016,0,0,0,0
2/1/2024 13:30,0.0161,0,0,0,0.0001
2/1/2024 13:31,0.0161,0,0,0,0.0005
2/1/2024 13:32,0.0161,0,0,0,0.0004
2/1/2024 13:33,0.0162,0,0,0,0.0001
2/1/2024 13:34,0.0161,0,0,0,0.0004
2/1/2024 13:35,0.0161,0,0,0,0
2/1/2024 13:36,0.0162,0,0,0,0.0005
2/1/2024 13:37,0.016,0,0,0,0.0001
2/1/2024 13:38,0.0162,0,0,0,0.0003
2/1/2024 13:39,0.016,0,0,0,0.0002
2/1/2024 13:40,0.0161,0,0,0,0.0001
2/1/2024 13:41,0.0162,0,0,0,0.0003
2/1/2024 13:42,0.0161,0,0,0,0
2/1/2024 13:43,0.0161,0,0,0,0
2/1/2024 13:44,0.0161,0,0,0,0
2/1/2024 13:45,0.016,0,0,0,0.0001
2/1/2024 13:46,0.0161,0,0,0,0
2/1/2024 13:47,0.0161,0,0,0,0
2/1/2024 13:48,0.016,0,0,0,0.0003
2/1/2024 13:49,0.0162,0,0,0,0.0004
2/1/2024 13:50,0.0161,0,0,0,0.0001
2/1/2024 13:51,0.016,0,0,0,0.0002
2/1/2024 13:52,0.016,0,0,0,0.0004
2/1/2024 13:53,0.016,0,0,0,0
2/1/2024 13:54,0.016,0,0,0,0.0009
2/1/2024 13:55,0.016,0,0,0,0
2/1/2024 13:56,0.0162,0,0,0,0
2/1/2024 13:57,0.0161,0,0,0,0
2/1/2024 13:58,0.0161,0,0,0,0.0001
2/1/2024 13:59,0.0161,0,0,0,0.0001
2/1/2024 14:00,0.0162,0,0,0,0
2/1/2024 14:01,0.0161,0,0,0,0
2/1/2024 14:02,0.0162,0,0,0,0
2/1/2024 14:03,0.0161,0,0,0,0.0002
2/1/2024 14:04,0.016,0,0,0,0
2/1/2024 14:05,0.0163,0,0,0,0
2/1/2024 14:06,0.0162,0,0,0,0
2/1/2024 14:07,0.016,0,0,0,0.0003
2/1/2024 14:08,0.0162,0,0,0,0.0001
2/1/2024 14:09,0.016,0,0,0,0
2/1/2024 14:10,0.0162,0,0,0,0.0003
2/1/2024 14:11,0.0161,0,0,0,0
2/1/2024 14:12,0.0161,0,0,0,0.0003
2/1/2024 14:13,0.0161,0,0,0,0.0001
2/1/2024 14:14,0.0161,0,0,0,0.0006
2/1/2024 14:15,0.0161,0,0,0,0.0001
2/1/2024 14:16,0.0161,0,0,0,0.0001
2/1/2024 14:17,0.0161,0,0,0,0.0001
2/1/2024 14:18,0.016,0,0,0,0.0003
2/1/2024 14:19,0.016,0,0,0,0
2/1/2024 14:20,0.0161,0,0,0,0
2/1/2024 14:21,0.0161,0,0,0,0
2/1/2024 14:22,0.0162,0,0,0,0.0006
2/1/2024 14:23,0.0161,0,0,0,0
2/1/2024 14:24,0.0161,0,0,0,0.0003
2/1/2024 14:25,0.016,0,0,0,0.0004
2/1/2024 14:26,0.0161,0,0,0,0.0003
2/1/2024 14:27,0.0161,0,0,0,0.0001
2/1/2024 14:28,0.0161,0,0,0,0.0003
2/1/2024 14:29,0.0161,0,0,0,0.0006
2/1/2024 14:30,0.0161,0,0,0,0.0003
2/1/2024 14:31,0.0162,0,0,0,0.0003
2/1/2024 14:32,0.0161,0,0,0,0.0001
2/1/2024 14:33,0.0161,0,0,0,0.0001
2/1/2024 14:34,0.0161,0,0,0,0.0002
2/1/2024 14:35,0.0161,0,0,0,0.0003
2/1/2024 14:36,0.0161,0,0,0,0.0001
2/1/2024 14:37,0.016,0,0,0,0.0001
2/1/2024 14:38,0.0161,0,0,0,0.0003
2/1/2024 14:39,0.0162,0,0,0,0
2/1/2024 14:40,0.0161,0,0,0,0
2/1/2024 14:41,0.0161,0,0,0,0.0003
2/1/2024 14:42,0.0163,0,0,0,0.0001
2/1/2024 14:43,0.0164,0,0,0,0
2/1/2024 14:44,0.0163,0,0,0,0.0002
2/1/2024 14:45,0.0164,0,0,0,0.0004
2/1/2024 14:46,0.0162,0,0,0,0.0001
2/1/2024 14:47,0.0163,0,0,0,0.0003
2/1/2024 14:48,0.0162,0,0,0,0.0001
2/1/2024 14:49,0.016,0,0,0,0
2/1/2024 14:50,0.0162,0,0,0,0.0004
2/1/2024 14:51,0.0161,0,0,0,0.0004
2/1/2024 14:52,0.0161,0,0,0,0.0002
2/1/2024 14:53,0.016,0,0,0,0.0003
2/1/2024 14:54,0.0161,0,0,0,0.0003
2/1/2024 14:55,0.0162,0,0,0,0.0003
2/1/2024 14:56,0.016,0,0,0,0.0003
2/1/2024 14:57,0.0162,0,0,0,0.0003
2/1/2024 14:58,0.0161,0,0,0,0
2/1/2024 14:59,0.0161,0,0,0,0.0003
2/1/2024 15:00,0.0162,0,0,0,0.0004
2/1/2024 15:01,0.0161,0,0,0,0.0007
2/1/2024 15:02,0.0159,0,0,0,0.0002
2/1/2024 15:03,0.0161,0,0,0,0.0001
2/1/2024 15:04,0.0161,0,0,0,0.0006
2/1/2024 15:05,0.0161,0,0.0002,0,0.0003
2/1/2024 15:06,0.0161,0,0,0,0.0002
2/1/2024 15:07,0.0162,0,0,0,0.0003
2/1/2024 15:08,0.0161,0,0,0,0.0004
2/1/2024 15:09,0.0161,0,0,0,0.0003
2/1/2024 15:10,0.0162,0,0,0,0.0006
2/1/2024 15:11,0.0162,0,0,0,0.0001
2/1/2024 15:12,0.0161,0,0,0,0.0001
2/1/2024 15:13,0.0162,0,0,0,0
2/1/2024 15:14,0.0161,0,0,0,0.0003
2/1/2024 15:15,0.0161,0,0,0,0.0002
2/1/2024 15:16,0.0161,0,0,0,0
2/1/2024 15:17,0.0161,0,0,0,0.0007
2/1/2024 15:18,0.0162,0,0,0,0.0016
2/1/2024 15:19,0.0161,0,0,0,0.0003
2/1/2024 15:20,0.0162,0,0,0,0.0009
2/1/2024 15:21,0.0161,0,0,0,0.0003
2/1/2024 15:22,0.0161,0,0,0,0.0007
2/1/2024 15:23,0.016,0,0,0,0.0006
2/1/2024 15:24,0.0162,0,0,0,0.0003
2/1/2024 15:25,0.0162,0,0,0,0.0006
2/1/2024 15:26,0.016,0,0,0,0.0009
2/1/2024 15:27,0.0161,0,0,0,0.0002
2/1/2024 15:28,0.0161,0,0,0,0.0006
2/1/2024 15:29,0.016,0,0,0,0.0001
2/1/2024 15:30,0.0161,0,0,0,0.0003
2/1/2024 15:31,0.0161,0,0,0,0.0003
2/1/2024 15:32,0.0161,0,0,0,0
2/1/2024 15:33,0.0162,0,0,0,0.0001
2/1/2024 15:34,0.0161,0,0,0,0.0001
2/1/2024 15:35,0.0161,0,0,0,0.0003
2/1/2024 15:36,0.0161,0,0,0,0
2/1/2024 15:37,0.0161,0,0,0,0.0004
2/1/2024 15:38,0.0161,0,0,0,0
2/1/2024 15:39,0.0162,0,0,0,0
2/1/2024 15:40,0.0161,0,0,0,0.0001
2/1/2024 15:41,0.0161,0,0,0,0.0001
2/1/2024 15:42,0.0161,0,0,0,0.0003
2/1/2024 15:43,0.0162,0,0,0,0.0001
2/1/2024 15:44,0.0161,0,0,0,0.0001
2/1/2024 15:45,0.0161,0,0,0,0.0001
2/1/2024 15:46,0.016,0,0,0,0.0001
2/1/2024 15:47,0.016,0,0,0,0
2/1/2024 15:48,0.0161,0,0,0,0
2/1/2024 15:49,0.0161,0,0,0,0
2/1/2024 15:50,0.0161,0,0,0,0.0001
2/1/2024 15:51,0.0162,0,0,0,0.0001
2/1/2024 15:52,0.0162,0,0,0,0.0003
2/1/2024 15:53,0.0162,0,0,0,0.0001
2/1/2024 15:54,0.0161,0,0,0,0.0004
2/1/2024 15:55,0.016,0,0,0,0
2/1/2024 15:56,0.0161,0,0,0,0
2/1/2024 15:57,0.0161,0,0,0,0.0004
2/1/2024 15:58,0.0161,0,0,0,0.0003
2/1/2024 15:59,0.0162,0,0,0,0.0001
2/1/2024 16:00,0.0161,0,0,0,0.0001
2/1/2024 16:01,0.0161,0,0,0,0.0001
2/1/2024 16:02,0.0161,0,0,0,0
2/1/2024 16:03,0.0161,0,0,0,0.0001
2/1/2024 16:04,0.016,0,0,0,0.0001
2/1/2024 16:05,0.0162,0,0,0,0
2/1/2024 16:06,0.0163,0,0,0,0.0005
2/1/2024 16:07,0.016,0,0,0,0.0002
2/1/2024 16:08,0.016,0,0,0,0.0007
2/1/2024 16:09,0.0161,0,0,0,0.0001
2/1/2024 16:10,0.0161,0,0,0,0.0001
2/1/2024 16:11,0.0161,0,0,0,0.0001
2/1/2024 16:12,0.0161,0,0,0,0.0001
2/1/2024 16:13,0.0162,0,0,0,0.0003
2/1/2024 16:14,0.0163,0,0,0,0.0001
2/1/2024 16:15,0.0161,0,0,0,0
2/1/2024 16:16,0.016,0,0,0,0
2/1/2024 16:17,0.0161,0,0,0,0.0001
2/1/2024 16:18,0.0161,0,0,0,0
2/1/2024 16:19,0.0163,0,0,0,0.0001
2/1/2024 16:20,0.0162,0,0,0,0
2/1/2024 16:21,0.0162,0,0,0,0.0001
2/1/2024 16:22,0.0162,0,0,0,0.0003
2/1/2024 16:23,0.0162,0,0,0,0.0001
2/1/2024 16:24,0.0162,0,0,0,0.0004
2/1/2024 16:25,0.0161,0,0,0,0.0001
2/1/2024 16:26,0.0161,0,0,0,0.0003
2/1/2024 16:27,0.0161,0,0,0,0
2/1/2024 16:28,0.0162,0,0,0,0
2/1/2024 16:29,0.0162,0,0,0,0.0004
2/1/2024 16:30,0.0162,0,0,0,0.0001
2/1/2024 16:31,0.0161,0,0,0,0.0002
2/1/2024 16:32,0.0162,0,0,0,0.0003
2/1/2024 16:33,0.016,0,0,0,0.0001
2/1/2024 16:34,0.0162,0,0,0,0.0004
2/1/2024 16:35,0.0161,0,0,0,0.0003
2/1/2024 16:36,0.0162,0,0,0,0.0001
2/1/2024 16:37,0.0161,0,0,0,0.0004
2/1/2024 16:38,0.0161,0,0,0,0.0001
2/1/2024 16:39,0.0162,0,0,0,0.0001
2/1/2024 16:40,0.016,0,0,0,0.0004
2/1/2024 16:41,0.0162,0,0,0,0.0007
2/1/2024 16:42,0.0162,0,0,0,0.0004
2/1/2024 16:43,0.0161,0,0,0,0.0001
2/1/2024 16:44,0.0161,0,0,0,0.0003
2/1/2024 16:45,0.0161,0,0,0,0
2/1/2024 16:46,0.0162,0,0,0,0.0006
2/1/2024 16:47,0.016,0,0,0,0
2/1/2024 16:48,0.0161,0,0,0,0.0001
2/1/2024 16:49,0.016,0,0,0,0.0003
2/1/2024 16:50,0.016,0,0,0,0
2/1/2024 16:51,0.0161,0,0,0,0.0001
2/1/2024 16:52,0.0161,0,0,0,0.0001
2/1/2024 16:53,0.0162,0,0,0,0.0012
2/1/2024 16:54,0.0162,0,0,0,0.0003
2/1/2024 16:55,0.016,0,0,0,0.0001
2/1/2024 16:56,0.0162,0,0,0,0
2/1/2024 16:57,0.0162,0,0,0,0.0003
2/1/2024 16:58,0.0162,0,0,0,0
2/1/2024 16:59,0.0161,0,0,0,0
2/1/2024 17:00,0.0163,0,0,0,0
2/1/2024 17:01,0.0162,0,0,0,0
2/1/2024 17:02,0.0162,0,0,0,0
2/1/2024 17:03,0.0161,0,0,0,0.0002
2/1/2024 17:04,0.0162,0,0,0,0.0003
2/1/2024 17:05,0.0161,0,0,0,0
2/1/2024 17:06,0.0161,0,0,0,0
2/1/2024 17:07,0.0162,0,0,0,0
2/1/2024 17:08,0.0161,0,0,0,0.0002
2/1/2024 17:09,0.0161,0,0,0,0.0001
2/1/2024 17:10,0.0161,0,0,0,0
2/1/2024 17:11,0.0162,0,0,0,0.0003
2/1/2024 17:12,0.0162,0,0,0,0.0001
2/1/2024 17:13,0.0161,0,0,0,0.0001
2/1/2024 17:14,0.0161,0,0,0,0.0001
2/1/2024 17:15,0.0161,0,0,0,0.0004
2/1/2024 17:16,0.0161,0,0,0,0.0001
2/1/2024 17:17,0.0161,0,0,0,0
2/1/2024 17:18,0.0162,0,0,0,0.0003
2/1/2024 17:19,0.0161,0,0,0,0.0001
2/1/2024 17:20,0.0162,0,0,0,0.0004
2/1/2024 17:21,0.016,0,0,0,0.0001
2/1/2024 17:22,0.016,0,0,0,0.0002
2/1/2024 17:23,0.0162,0,0,0,0.0001
2/1/2024 17:24,0.0162,0,0,0,0.0002
2/1/2024 17:25,0.0161,0,0,0,0.0001
2/1/2024 17:26,0.0162,0,0,0,0.0001
2/1/2024 17:27,0.0161,0,0,0,0.0003
2/1/2024 17:28,0.0161,0,0,0,0.0003
2/1/2024 17:29,0.0161,0,0,0,0
2/1/2024 17:30,0.0162,0,0,0,0.0003
2/1/2024 17:31,0.0161,0,0,0,0
2/1/2024 17:32,0.016,0,0,0,0.0001
2/1/2024 17:33,0.016,0,0,0,0.0003
2/1/2024 17:34,0.0161,0,0,0,0.0002
2/1/2024 17:35,0.0161,0,0,0,0.0001
2/1/2024 17:36,0.0162,0,0,0,0.0001
2/1/2024 17:37,0.016,0,0,0,0.0001
2/1/2024 17:38,0.0162,0,0,0,0
2/1/2024 17:39,0.016,0,0,0,0.0004
2/1/2024 17:40,0.0161,0,0,0,0.0003
2/1/2024 17:41,0.0161,0,0,0,0.0001
2/1/2024 17:42,0.0161,0,0,0,0
2/1/2024 17:43,0.0162,0,0,0,0.0003
2/1/2024 17:44,0.0162,0,0,0,0
2/1/2024 17:45,0.0161,0,0,0,0
2/1/2024 17:46,0.0162,0,0,0,0.0004
2/1/2024 17:47,0.0162,0,0,0,0.0001
2/1/2024 17:48,0.0162,0,0,0,0.0003
2/1/2024 17:49,0.016,0,0,0,0
2/1/2024 17:50,0.0161,0,0,0,0.0001
2/1/2024 17:51,0.0161,0,0,0,0
2/1/2024 17:52,0.0161,0,0,0,0
2/1/2024 17:53,0.016,0,0,0,0.0002
2/1/2024 17:54,0.016,0,0,0,0
2/1/2024 17:55,0.0161,0,0,0,0.0004
2/1/2024 17:56,0.0162,0,0,0,0
2/1/2024 17:57,0.0161,0,0,0,0
2/1/2024 17:58,0.0162,0,0,0,0.0001
2/1/2024 17:59,0.016,0,0,0,0.0001
2/1/2024 18:00,0.0161,0,0,0,0.0001
2/1/2024 18:01,0.0161,0,0,0,0
2/1/2024 18:02,0.0162,0,0,0,0
2/1/2024 18:03,0.0162,0,0,0,0.0001
2/1/2024 18:04,0.016,0,0,0,0
2/1/2024 18:05,0.016,0,0,0,0.0001
2/1/2024 18:06,0.016,0,0,0,0
2/1/2024 18:07,0.016,0,0,0,0
2/1/2024 18:08,0.016,0,0,0,0.0001
2/1/2024 18:09,0.016,0,0,0,0.0001
2/1/2024 18:10,0.0162,0,0,0,0.0001
2/1/2024 18:11,0.0161,0,0,0,0.0001
2/1/2024 18:12,0.0161,0,0,0,0.0006
2/1/2024 18:13,0.0161,0,0,0,0.0001
2/1/2024 18:14,0.0161,0,0,0,0
2/1/2024 18:15,0.0161,0,0,0,0.0001
2/1/2024 18:16,0.0161,0,0,0,0.0002
2/1/2024 18:17,0.0161,0,0,0,0.0001
2/1/2024 18:18,0.016,0,0,0,0
2/1/2024 18:19,0.0162,0,0,0,0.0001
2/1/2024 18:20,0.016,0,0,0,0.0003
2/1/2024 18:21,0.016,0,0,0,0.0002
2/1/2024 18:22,0.0161,0,0,0,0
2/1/2024 18:23,0.016,0,0,0,0
2/1/2024 18:24,0.0161,0,0,0,0.0003
2/1/2024 18:25,0.0162,0,0,0,0.0001
2/1/2024 18:26,0.016,0,0,0,0
2/1/2024 18:27,0.016,0,0,0,0.0001
2/1/2024 18:28,0.0162,0,0,0,0.0001
2/1/2024 18:29,0.0161,0,0,0,0
2/1/2024 18:30,0.0161,0,0,0,0.0001
2/1/2024 18:31,0.0162,0,0,0,0.0004
2/1/2024 18:32,0.0161,0,0,0,0.0001
2/1/2024 18:33,0.0161,0,0,0,0.0001
2/1/2024 18:34,0.016,0,0,0,0.0001
2/1/2024 18:35,0.0161,0,0,0,0.0001
2/1/2024 18:36,0.0161,0,0,0,0.0001
2/1/2024 18:37,0.0162,0,0,0,0.0002
2/1/2024 18:38,0.016,0,0,0,0
2/1/2024 18:39,0.0161,0,0,0,0.0006
2/1/2024 18:40,0.0161,0,0,0,0.0003
2/1/2024 18:41,0.0162,0,0,0,0.0001
2/1/2024 18:42,0.0161,0,0,0,0.0001
2/1/2024 18:43,0.016,0,0,0,0
2/1/2024 18:44,0.0161,0,0,0,0
2/1/2024 18:45,0.016,0,0,0,0.0001
2/1/2024 18:46,0.0161,0,0,0,0
2/1/2024 18:47,0.016,0,0,0,0
2/1/2024 18:48,0.016,0,0,0,0
2/1/2024 18:49,0.016,0,0,0,0
2/1/2024 18:50,0.0161,0,0,0,0.0002
2/1/2024 18:51,0.016,0,0,0,0.0002
2/1/2024 18:52,0.0161,0,0,0,0.0001
2/1/2024 18:53,0.016,0,0,0,0
2/1/2024 18:54,0.0161,0,0,0,0
2/1/2024 18:55,0.016,0,0,0,0
2/1/2024 18:56,0.0162,0,0,0,0
2/1/2024 18:57,0.0162,0,0.0639,0.008,0.0002
2/1/2024 18:58,0.0278,0,0.0127,0.0078,0.0001
2/1/2024 18:59,0.0973,0,0.013,0.0115,0
2/1/2024 19:00,0.0967,0,0.2232,0.0114,0.0001
2/1/2024 19:01,0.096,0,0.9554,0.0085,0
2/1/2024 19:02,0.0958,0,0.9703,0.0089,0
2/1/2024 19:03,0.0954,0,0.9909,0.0142,0.0004
2/1/2024 19:04,0.095,0,0.9942,0.0198,0
2/1/2024 19:05,0.0946,0,0.9933,0.026,0
2/1/2024 19:06,0.0943,0,0.9937,0.025,0
2/1/2024 19:07,0.0939,0,0.9919,0.0224,0
2/1/2024 19:08,0.0937,0,0.9899,0.0245,0
2/1/2024 19:09,0.0934,0,0.9897,0.0256,0.0001
2/1/2024 19:10,0.0933,0,0.12,0.025,0
2/1/2024 19:11,0.0935,0,0.014,0.0309,0
2/1/2024 19:12,0.093,0,0.0145,0.033,0
2/1/2024 19:13,0.0924,0,0.8857,0.0291,0
2/1/2024 19:14,0.0933,0,0.9889,0.0242,0
2/1/2024 19:15,0.094,0.0435,0.9954,0.0226,0.0253
2/1/2024 19:16,0.094,0.0567,0.9941,0.0217,0.0343
2/1/2024 19:17,0.0937,0.0571,0.9883,0.0215,0.0339
2/1/2024 19:18,0.0939,0.0553,0.993,0.0217,0.0334
2/1/2024 19:19,0.094,0.057,0.7738,0.0216,0.0339
2/1/2024 19:20,0.0941,0.0569,0.0144,0.0216,0.0342
2/1/2024 19:21,0.0941,0.0567,0.0144,0.0215,0.0342
2/1/2024 19:22,0.0941,0.0568,0.2517,0.0236,0.0366
2/1/2024 19:23,0.0941,0.0569,0.9815,0.0231,0.0433
2/1/2024 19:24,0.0942,0.057,0.9938,0.0216,0.0403
2/1/2024 19:25,0.0943,0.0571,0.995,0.0215,0.0403
2/1/2024 19:26,0.0941,0.0569,0.9991,0.0214,0.0372
2/1/2024 19:27,0.0938,0.0574,"10,000",0.0216,0.0344
2/1/2024 19:28,0.0934,0.0566,"10,001",0.0215,0.0342
2/1/2024 19:29,0.0936,0.057,0.4482,0.0215,0.0348
2/1/2024 19:30,0.0938,0.056,0.0142,0.0214,0.0344
2/1/2024 19:31,0.094,0.0546,0.0144,0.0234,0.0345
2/1/2024 19:32,0.0938,0.057,0.5742,0.0213,0.0343
2/1/2024 19:33,0.0934,0.0576,0.9825,0.0234,0.0343
2/1/2024 19:34,0.0936,0.0554,0.9964,0.0246,0.0344
2/1/2024 19:35,0.0939,0.0563,0.9973,0.0225,0.0341
2/1/2024 19:36,0.094,0.0585,0.9958,0.0217,0.0346
2/1/2024 19:37,0.0939,0.0584,0.9926,0.0213,0.0359
2/1/2024 19:38,0.0938,0.0583,0.7635,0.0213,0.0372
2/1/2024 19:39,0.0938,0.0579,0.0141,0.0214,0.0419
2/1/2024 19:40,0.0938,0.0573,0.0146,0.0215,0.0389
2/1/2024 19:41,0.0937,0.0578,0.2508,0.0215,0.0419
2/1/2024 19:42,0.0934,0.0583,0.9791,0.0216,0.0374
2/1/2024 19:43,0.0935,0.054,0.993,0.0215,0.0376
2/1/2024 19:44,0.0934,0.0575,0.9992,0.0217,0.0401
2/1/2024 19:45,0.0934,0.0569,"10,074",0.0214,0.0351
2/1/2024 19:46,0.0935,0.0569,"10,039",0.0216,0.0365
2/1/2024 19:47,0.0933,0.058,0.9928,0.0215,0.0425
2/1/2024 19:48,0.0937,0.0579,0.2745,0.0216,0.0404
2/1/2024 19:49,0.0937,0.0578,0.0139,0.0213,0.041
2/1/2024 19:50,0.0938,0.0572,0.0138,0.0214,0.04
2/1/2024 19:51,0.093,0.0571,0.7292,0.0214,0.0339
2/1/2024 19:52,0.0929,0.0551,0.989,0.0217,0.034
2/1/2024 19:53,0.0928,0.0555,0.992,0.0215,0.034
2/1/2024 19:54,0.0933,0.0559,"10,001",0.0243,0.0341
2/1/2024 19:55,0.0933,0.0559,"10,007",0.0245,0.0345
2/1/2024 19:56,0.093,0.0534,0.9993,0.0254,0.034
2/1/2024 19:57,0.0933,0.0556,0.6023,0.0255,0.0348
2/1/2024 19:58,0.0936,0.0552,0.0151,0.0234,0.0344
2/1/2024 19:59,0.0938,0.0553,0.0147,0.0215,0.0341
2/1/2024 20:00,0.093,0.0555,0.4143,0.0216,0.0349
2/1/2024 20:01,0.0935,0.0558,0.979,0.0216,0.0341
2/1/2024 20:02,0.0935,0.0557,0.987,0.0214,0.034
2/1/2024 20:03,0.0934,0.0557,0.9941,0.0218,0.034
2/1/2024 20:04,0.0936,0.0557,0.9959,0.0238,0.0341
2/1/2024 20:05,0.0935,0.0561,0.9953,0.0223,0.0342
2/1/2024 20:06,0.0936,0.0563,0.9294,0.0215,0.0342
2/1/2024 20:07,0.0937,0.0566,0.0145,0.0216,0.0341
2/1/2024 20:08,0.0936,0.0568,0.0155,0.0216,0.0341
2/1/2024 20:09,0.0936,0.057,0.0865,0.0214,0.0345
2/1/2024 20:10,0.093,0.0574,0.9813,0.0214,0.0342
2/1/2024 20:11,0.0932,0.0573,0.9899,0.0215,0.0342
2/1/2024 20:12,0.0929,0.0542,0.9942,0.0233,0.034
2/1/2024 20:13,0.0933,0.0557,"10,007",0.0214,0.0342
2/1/2024 20:14,0.0936,0.0558,0.9985,0.0234,0.0344
2/1/2024 20:15,0.094,0.0564,0.996,0.0214,0.0422
2/1/2024 20:16,0.0944,0.0559,0.2742,0.0212,0.0424
2/1/2024 20:17,0.0942,0.057,0.0146,0.0216,0.0423
2/1/2024 20:18,0.0943,0.0535,0.0144,0.025,0.0423
2/1/2024 20:19,0.0939,0.0568,0.7313,0.0216,0.0424
2/1/2024 20:20,0.0935,0.0574,0.9806,0.0215,0.0421
2/1/2024 20:21,0.0932,0.0553,0.9884,0.0213,0.0422
2/1/2024 20:22,0.0933,0.0569,0.9979,0.0216,0.0421
2/1/2024 20:23,0.0931,0.0569,0.9936,0.0216,0.0421
2/1/2024 20:24,0.0931,0.0569,0.9956,0.0217,0.0421
2/1/2024 20:25,0.093,0.0569,0.7654,0.0214,0.042
2/1/2024 20:26,0.0935,0.0563,0.0155,0.0218,0.042
2/1/2024 20:27,0.0938,0.0556,0.0146,0.025,0.042
2/1/2024 20:28,0.0938,0.0566,0.2551,0.0216,0.0422
2/1/2024 20:29,0.0935,0.0568,0.9709,0.0191,0.0421
2/1/2024 20:30,0.0933,0.0569,0.9787,0.017,0.042
2/1/2024 20:31,0.0933,0.0569,0.9832,0.0146,0.042
2/1/2024 20:32,0.093,0.0566,0.988,0.0148,0.042
2/1/2024 20:33,0.093,0.0567,0.9938,0.0146,0.0422
2/1/2024 20:34,0.093,0.0566,0.9907,0.0144,0.0423
2/1/2024 20:35,0.0937,0.0565,0.109,0.0144,0.042
2/1/2024 20:36,0.0936,0.0563,0.0151,0.0147,0.0422
2/1/2024 20:37,0.0938,0.0562,0.0156,0.0188,0.0421
2/1/2024 20:38,0.0934,0.0557,0.7162,0.0238,0.0421
2/1/2024 20:39,0.0934,0.0557,0.9772,0.0193,0.0421
